time,i_value,j_value,latitude,longitude,u_west_to_east_wind,v_south_to_north_wind,temprature,relative_humidity,vertical_velocity,pressure,water_vapour,turbulent_kinatic_energy,precipitation_rate,sensible_heat_flux,latent_heat_flux,tracer_concentration
13.7,23,42,33.255,-81.669,-4.93148,2.3713,18.4993,77.67835,-1.95578,1010.37085,10.4094,0.9437,95.09748,2.37753,1.93e-10,1
17.7,34,36,33.249,-81.658,-3.92934,1.30739,22.45611,54.20942,12.57524,1007.74469,9.35247,1.13003,283.00708,-7.50461,6.03e-12,1
16.7,13,39,33.252,-81.679,-6.10134,0.24068,21.16444,58.48474,-87.40023,1009.48853,9.28929,0.53934,223.15497,37.53737,8.32e-11,1
15.3,9,48,33.261,-81.683,-6.47384,0.52938,19.93769,70.65544,13.6413,1012.47583,10.35444,1.18564,359.52307,19.37681,3.32e-11,1
16.0,14,40,33.253,-81.678,-5.81314,2.09303,20.42173,64.81653,-32.42879,1009.8161,9.82079,0.69577,231.68118,14.73106,1.27e-10,1
14.9,7,46,33.259,-81.685,-6.0103,2.30386,19.75287,69.46323,11.66867,1012.3031,10.0628,1.40912,247.89273,-0.89924,3.01e-11,1
18.0,7,58,33.271,-81.685,-4.56381,-2.31348,22.55427,55.68079,20.9933,1009.08221,9.6496,2.11919,676.60321,8.34876,1.61e-12,1
14.5,16,46,33.259,-81.676,-6.11437,2.9735,19.09267,73.16351,-2.04363,1010.92767,10.17725,0.79475,293.86826,18.84774,4.29e-12,1
16.9,15,38,33.251,-81.677,-5.92481,1.29312,21.39466,56.10567,-60.65242,1008.98926,9.04581,0.44796,235.81528,50.64815,1.15e-11,1
15.0,13,36,33.249,-81.679,-6.87123,1.67697,19.70817,69.93566,10.87794,1010.59833,10.12014,0.79272,227.10709,4.67702,0.0,0
16.0,33,49,33.262,-81.659,-6.67962,-0.47229,20.20366,70.2756,9.33751,1010.21576,10.49771,1.15463,229.87013,-2.83073,0.0,0
13.4,23,45,33.258,-81.669,-6.18002,2.97855,18.01576,80.02499,-58.60592,1011.30536,10.38692,1.16426,155.45601,7.7003,5.99e-11,1
13.4,28,41,33.254,-81.664,-6.18743,2.31043,17.98,80.43175,-15.66167,1010.09961,10.42859,1.03997,145.37386,3.57984,3.22e-10,1
12.2,31,63,33.276,-81.661,-5.61548,1.51923,17.10225,87.03497,-3.4227,1009.35083,10.67282,1.09603,26.44714,4.23118,0.0,0
13.3,46,54,33.267,-81.646,-4.63734,1.73004,17.93056,81.01865,-6.04276,1010.72101,10.46473,1.98299,168.01109,4.60399,0.0,0
12.8,13,65,33.278,-81.679,-5.32887,2.32749,17.41489,84.76561,-20.11089,1009.04852,10.60941,1.62586,181.22508,2.00074,0.0,0
15.1,15,39,33.252,-81.677,-6.88696,1.30337,19.52958,70.72455,-63.92916,1010.09796,10.12392,0.69935,198.43878,-8.72447,4.58e-11,1
15.3,8,50,33.263,-81.684,-5.9516,1.48721,20.04336,69.5949,-9.33964,1012.71686,10.26495,1.3038,295.5564,16.23449,9.92e-12,1
14.2,58,11,33.224,-81.634,-4.08278,2.94907,19.2406,73.84508,2.71916,1012.55524,10.35197,1.6606,340.07239,-4.62052,0.0,0
15.0,9,30,33.243,-81.683,-5.83608,4.58938,20.05915,66.11004,81.03679,1011.0,9.77796,1.36526,279.37643,-17.41544,0.0,0
12.2,8,22,33.235,-81.684,-5.17022,2.56359,17.48004,85.01814,-33.70339,1010.69269,10.66808,0.81539,17.41915,6.41731,0.0,0
15.4,9,56,33.269,-81.683,-5.8865,0.77942,19.72455,71.87202,-80.54579,1011.49146,10.40159,1.25461,360.09949,-26.79677,2.3e-12,1
13.0,28,6,33.219,-81.664,-5.17168,2.08355,17.90705,81.17142,0.87374,1010.79919,10.46791,0.97316,86.21865,3.01858,0.0,0
14.5,25,47,33.26,-81.667,-6.95458,1.17369,18.9475,75.41148,-30.77769,1011.84576,10.38366,0.82489,272.96985,0.26281,0.0,0
17.8,70,40,33.253,-81.622,-3.69855,0.69053,22.5438,55.33367,52.69578,1007.7168,9.59888,1.86497,495.00647,-17.74477,0.0,0
12.4,23,39,33.252,-81.669,-6.22568,2.45725,17.21331,85.72277,5.24897,1007.9342,10.60272,0.79471,40.07027,4.88121,0.0,0
15.4,12,46,33.259,-81.68,-5.08549,0.69422,20.32906,69.13226,117.0514,1011.22552,10.39831,1.30499,263.83118,-6.04951,1.92e-11,1
16.2,34,37,33.25,-81.658,-5.99639,0.46478,20.76247,65.80145,66.51333,1008.75525,10.19637,1.11448,327.62094,-14.26444,1.61e-11,1
14.5,11,48,33.261,-81.681,-5.36969,2.67751,19.28591,71.69448,23.96028,1012.26526,10.08302,0.84429,327.19794,46.71811,1.9e-12,1
14.1,23,47,33.26,-81.669,-7.61677,2.80845,18.67988,76.18101,-63.7042,1012.19727,10.30838,0.87968,258.94724,4.78866,3.64e-12,1
12.3,55,25,33.238,-81.637,-4.78955,1.80936,17.24003,85.94995,12.95861,1009.05426,10.63709,1.71986,84.22495,-0.7351,0.0,0
12.8,63,56,33.269,-81.629,-5.44634,2.02123,17.37677,84.68457,9.05025,1010.0462,10.56268,2.11324,178.79457,-4.92169,0.0,0
14.7,33,38,33.251,-81.659,-4.94009,2.68634,19.27747,73.46639,62.99551,1009.41711,10.35628,1.21589,240.19547,1.90911,1.21e-09,1
17.1,15,67,33.28,-81.677,-5.40344,-0.86262,20.83859,65.06882,-94.57023,1008.61786,10.1341,0.90433,245.34271,2.48856,0.0,0
13.8,51,42,33.255,-81.641,-4.70565,1.73352,18.47555,77.43194,-16.17063,1009.19281,10.37301,1.91632,145.90089,5.14655,0.0,0
15.5,59,62,33.275,-81.633,-4.5735,1.20538,19.59276,73.50809,-4.67199,1010.07086,10.56499,1.58905,140.62082,2.5868,0.0,0
14.3,59,61,33.274,-81.633,-4.44344,1.87902,18.83025,75.09068,-18.45137,1010.57837,10.27567,1.65435,221.51433,4.78196,0.0,0
13.7,73,15,33.228,-81.619,-5.32321,1.03162,18.38931,78.55005,-2.19048,1010.74524,10.44852,1.68716,306.55664,-4.75422,0.0,0
17.0,25,37,33.25,-81.667,-6.0331,2.04406,21.62804,54.20639,52.03579,1008.14069,8.87769,0.9541,367.5542,78.09378,1.34e-12,1
14.2,57,52,33.265,-81.635,-4.60797,1.04911,18.77056,75.88138,9.79831,1009.76141,10.35294,2.01412,129.92746,-2.65621,0.0,0
14.8,23,41,33.254,-81.669,-5.97813,2.81258,19.27223,71.40915,-34.32428,1010.23169,10.05468,0.68832,223.86891,26.84756,5.47e-12,1
16.0,11,42,33.255,-81.681,-5.66437,1.83616,20.60684,64.84579,-5.43221,1010.32562,9.93611,0.73957,287.98239,17.16479,1.49e-10,1
16.6,22,37,33.25,-81.67,-6.63141,1.82406,20.74444,61.76992,-92.71561,1008.35321,9.56592,0.47754,390.11743,19.39782,4.1e-10,1
13.5,18,59,33.272,-81.674,-5.85189,1.84649,18.26171,79.04718,-11.62436,1012.23499,10.41344,1.34979,275.28778,2.57381,0.0,0
13.3,15,47,33.26,-81.677,-4.72281,1.48101,18.02585,80.54593,-10.85111,1010.82141,10.46653,1.00244,114.39719,2.36826,5.32e-11,1
16.5,62,41,33.254,-81.63,-4.67736,0.85446,20.73942,66.4586,-43.81813,1008.46997,10.28756,1.64083,336.99323,6.81297,0.0,0
12.8,52,31,33.244,-81.64,-5.95993,1.88965,17.38651,84.96497,-3.81131,1008.57037,10.62017,2.00287,77.30641,-1.59553,0.0,0
17.2,34,41,33.254,-81.658,-3.93171,2.3974,21.98992,50.35484,-59.13058,1009.22491,8.4261,1.20569,408.07834,145.02794,2.57e-11,1
15.6,17,38,33.251,-81.675,-5.41609,0.86999,20.13287,69.25473,-47.5827,1009.49817,10.30626,1.04619,164.91927,-44.0812,1.5e-10,1
15.7,9,43,33.256,-81.683,-4.69846,2.11556,20.40597,68.14873,-16.32117,1010.69818,10.30615,1.52241,344.88239,-14.68897,8.24e-11,1
14.5,29,16,33.229,-81.663,-6.47834,1.48782,19.13833,73.28991,-9.13077,1010.09314,10.23328,1.65018,242.75557,-0.62285,0.0,0
13.1,12,43,33.256,-81.68,-5.27733,1.40237,17.80389,82.0867,16.48738,1010.198,10.5223,0.87616,195.68568,1.71039,1.01e-12,1
16.4,8,48,33.261,-81.684,-4.88238,-1.25013,21.40219,63.82818,67.21851,1011.87476,10.26569,1.6398,284.04413,-7.35097,1.11e-11,1
13.3,28,41,33.254,-81.664,-5.66936,2.50708,17.99608,80.45278,-1.66822,1010.01111,10.44294,1.0766,126.24612,4.3938,1.16e-09,1
16.3,26,27,33.24,-81.666,-4.21877,3.6332,21.35044,57.01849,-26.81674,1010.49139,9.15312,1.62864,447.61349,131.52397,0.0,0
16.2,8,50,33.263,-81.684,-4.42117,0.05575,21.2896,64.39771,77.42551,1012.12372,10.28158,2.3175,417.96579,8.70517,8.43e-12,1
16.3,42,34,33.247,-81.65,-5.27237,2.59315,20.56604,65.04004,-78.73662,1008.68329,9.95621,1.10959,333.02698,6.90386,0.0,0
12.9,16,45,33.258,-81.676,-5.68016,1.78044,17.60661,83.50223,-8.57144,1009.96515,10.57142,0.91832,88.05165,0.96474,9.64e-10,1
17.8,66,33,33.246,-81.626,-4.84114,0.97784,22.28146,54.95175,-68.43854,1007.7951,9.3771,1.32797,387.04666,-20.35624,0.0,0
13.0,13,12,33.225,-81.679,-4.58103,2.51516,17.87363,81.5353,-21.55768,1010.06635,10.49999,1.19257,138.65776,53.05219,0.0,0
17.7,15,48,33.261,-81.677,-4.55975,-1.22999,22.65066,55.06421,0.3762,1010.16406,9.59222,1.34844,342.61111,-31.96634,3.33e-11,1
16.6,11,34,33.247,-81.681,-5.55223,0.74133,21.26136,60.45275,22.69784,1010.01709,9.65561,0.8926,331.32169,13.61125,0.0,0
13.3,7,50,33.263,-81.685,-4.32738,1.87929,18.19968,79.74646,6.73926,1012.34338,10.46272,1.30345,196.65227,3.02208,4.47e-11,1
13.5,38,27,33.24,-81.654,-5.29414,1.18608,18.31112,78.74052,-3.06834,1009.14825,10.43834,1.84329,211.91451,1.82586,0.0,0
12.9,58,8,33.221,-81.634,-4.53736,1.66587,17.89211,81.21095,-3.67637,1011.17407,10.45892,1.66394,150.23584,12.78298,0.0,0
12.4,16,45,33.258,-81.676,-5.50306,2.36413,17.26541,85.81477,-26.36191,1009.11469,10.63709,0.76638,36.9702,3.5977,2.86e-10,1
15.9,35,38,33.251,-81.657,-4.07807,2.84181,20.29474,67.05798,-26.74004,1009.28662,10.08479,1.02202,348.3392,29.12393,1.48e-09,1
15.3,10,49,33.262,-81.682,-5.74392,1.39526,19.82933,70.37228,-64.15639,1012.60962,10.24079,0.71591,338.30499,26.70697,7.33e-12,1
17.9,24,68,33.281,-81.668,-5.25366,-1.4296,21.76721,57.61484,-98.02665,1008.53674,9.51314,0.75689,258.79294,5.74159,0.0,0
16.1,5,59,33.272,-81.687,-5.248,-1.44736,20.56772,67.95794,16.98092,1009.92419,10.39095,2.21583,413.34402,-29.08937,0.0,0
14.3,40,37,33.25,-81.652,-4.88418,1.4736,18.9521,75.47694,17.75695,1009.71997,10.4182,1.34001,157.07651,-2.71216,6.45e-09,1
15.7,39,38,33.251,-81.653,-4.79939,1.18699,20.25705,68.88476,63.14077,1009.53424,10.33174,1.34791,246.71921,11.22705,9.93e-10,1
13.7,33,39,33.252,-81.659,-4.37202,2.10937,18.46939,77.77612,27.20662,1009.5166,10.41166,0.99892,147.06995,1.59392,1.36e-10,1
13.6,10,50,33.263,-81.682,-4.64571,2.1926,18.51493,77.81529,10.36265,1012.63806,10.41445,1.07395,208.04095,-0.66812,2.6e-11,1
14.9,17,44,33.257,-81.675,-5.91303,2.00029,19.28857,72.51183,-101.95158,1010.57745,10.21696,0.70181,231.73067,5.17042,3.02e-12,1
16.9,17,42,33.255,-81.675,-5.08846,1.54508,21.83819,57.10463,28.94034,1009.04938,9.46638,1.1162,255.87286,12.61496,1.58e-11,1
18.0,40,66,33.279,-81.652,-5.46627,-1.61634,21.83387,59.2928,-68.71428,1009.55042,9.82117,0.90884,272.09497,-5.43862,0.0,0
15.7,50,40,33.253,-81.642,-4.90275,0.83039,20.0702,70.41728,-40.61022,1009.02002,10.44306,1.41888,263.2124,1.68386,0.0,0
16.3,29,24,33.237,-81.663,-5.73655,4.80028,20.96728,57.40812,-124.31155,1009.93317,9.00184,0.76163,371.84195,61.328,0.0,0
12.7,28,58,33.271,-81.664,-5.34518,1.42665,17.50784,84.58839,8.80858,1011.44293,10.62519,1.21678,64.65533,1.08243,0.0,0
12.9,58,9,33.222,-81.634,-4.43683,1.66387,17.91364,81.14977,-7.83832,1011.4314,10.46281,1.59339,161.83241,11.08716,0.0,0
16.8,57,28,33.241,-81.635,-6.1965,1.59641,21.52902,59.50431,-57.38169,1009.46753,9.67033,2.04679,378.83771,26.9475,0.0,0
14.0,14,45,33.258,-81.678,-5.65982,3.94453,18.77168,75.49383,-10.21069,1010.93219,10.28855,1.02296,214.39713,6.21352,4.92e-10,1
16.6,44,13,33.226,-81.648,-4.93696,1.49699,21.61769,58.23342,52.58329,1009.24481,9.51883,2.06916,232.75069,0.14915,0.0,0
17.4,70,67,33.28,-81.622,-4.68276,-0.16363,21.05227,64.04736,-58.79264,1008.10938,10.11551,1.60942,469.31696,-0.12324,0.0,0
17.8,9,54,33.267,-81.683,-5.87245,-1.08577,22.73662,53.58092,67.21887,1010.68304,9.37915,2.25197,608.65405,64.27155,2.68e-12,1
16.5,63,42,33.255,-81.629,-3.9212,0.60999,20.84708,66.09482,-11.54759,1008.47131,10.30082,1.59074,236.01039,6.95635,0.0,0
15.7,75,65,33.278,-81.617,-5.21978,0.93001,19.54885,74.17669,-5.41182,1010.70465,10.62461,1.90324,257.69498,5.28114,0.0,0
16.5,13,57,33.27,-81.679,-6.04876,-1.09181,20.80253,65.54473,-25.44415,1011.12085,10.1592,1.66654,314.53284,4.53859,0.0,0
12.6,39,4,33.217,-81.653,-5.19333,2.07579,17.54594,83.44062,2.48099,1009.49286,10.52738,1.45038,58.57198,4.70601,0.0,0
17.2,30,39,33.252,-81.662,-6.67915,2.07221,21.98476,50.04901,75.10732,1008.15955,8.3827,0.89662,443.33963,144.11661,8.57e-11,1
12.3,15,45,33.258,-81.677,-6.0036,2.43042,17.26695,85.82117,6.91088,1008.9953,10.64023,0.71835,28.15924,5.13099,1.19e-09,1
14.6,15,41,33.254,-81.677,-6.11151,2.45613,19.09239,73.30582,-30.99574,1010.24677,10.20395,0.76184,182.89471,4.95889,3.4e-10,1
13.9,23,46,33.259,-81.669,-3.99532,1.74813,18.94524,75.48335,48.27562,1011.91821,10.39136,1.04783,163.24562,1.44279,5.89e-11,1
15.8,20,39,33.252,-81.672,-6.20361,1.57437,20.21503,64.99579,-107.52587,1009.25555,9.72566,0.63675,317.7225,37.28761,2.65e-10,1
17.5,12,60,33.273,-81.68,-5.03398,0.06121,22.29135,56.49345,56.85049,1009.32574,9.6315,1.84323,475.77225,27.4381,1.15e-12,1
15.5,21,24,33.237,-81.671,-5.93187,4.52899,20.14946,64.81398,-51.97324,1011.7041,9.63432,0.63474,178.6524,1.24014,0.0,0
16.7,38,36,33.249,-81.654,-5.18732,0.59773,21.24258,62.2293,89.27621,1008.36218,9.94365,1.20174,330.25034,-15.29197,1.79e-09,1
16.0,28,36,33.249,-81.664,-5.00738,0.65641,20.39769,66.79798,-75.2156,1008.82178,10.11588,1.35657,229.54153,-2.74719,2.86e-10,1
17.3,38,37,33.25,-81.654,-3.83606,2.27155,22.06487,54.97687,-35.35765,1008.13916,9.25322,1.12599,354.73877,21.01179,4.02e-12,1
13.0,8,48,33.261,-81.684,-5.37136,1.42096,17.83246,82.82564,-12.06531,1012.02069,10.61684,1.07778,192.83641,-5.70177,4.51e-10,1
14.7,21,40,33.253,-81.671,-5.39065,2.46387,19.46218,71.60453,96.16489,1009.8562,10.20847,1.27865,267.66602,10.59063,5.36e-10,1
13.1,23,42,33.255,-81.669,-6.05071,1.74866,17.72761,82.29874,7.20948,1009.91083,10.50097,0.91556,113.57832,5.11101,9.3e-10,1
17.3,67,52,33.265,-81.625,-5.15579,0.75741,21.84641,59.58457,-12.84867,1009.04364,9.88233,1.75837,448.90033,13.26503,0.0,0
13.9,8,49,33.262,-81.684,-5.21065,2.46487,18.94392,75.46415,2.57024,1012.73883,10.37926,1.51927,343.78693,0.37837,2.27e-10,1
15.0,73,44,33.257,-81.619,-4.91353,1.12487,19.05145,75.70542,-17.34373,1009.35315,10.52003,1.6351,221.80869,4.32328,0.0,0
12.5,14,46,33.259,-81.678,-5.21292,1.93772,17.35492,85.18895,9.15329,1009.59937,10.6154,0.75392,46.07534,2.89272,1.13e-09,1
15.4,13,41,33.254,-81.679,-6.03019,2.13528,20.19428,64.14534,17.60641,1010.38428,9.57485,0.78904,204.71187,64.62118,1.25e-10,1
14.6,69,45,33.258,-81.623,-5.71188,1.81285,18.72652,76.94122,-37.68665,1009.34003,10.47245,2.01358,280.98871,7.32095,0.0,0
14.0,18,48,33.261,-81.674,-7.33178,2.40811,18.62416,76.78952,-28.36672,1012.11957,10.35454,1.12577,212.63019,4.2755,0.0,0
15.0,16,42,33.255,-81.676,-6.04643,2.42132,19.72433,69.73606,-11.24603,1010.2655,10.10499,0.86629,174.1348,-9.22698,8.9e-11,1
16.9,17,43,33.256,-81.675,-4.70037,1.10213,22.01893,57.61054,100.53935,1009.23651,9.65727,1.36798,302.61334,-4.41125,2.15e-12,1
15.6,23,40,33.253,-81.669,-5.09394,2.53872,20.01744,68.56938,-54.21599,1009.6983,10.12796,0.98031,315.22592,18.14757,1.62e-10,1
15.2,27,41,33.254,-81.665,-5.84364,1.42204,19.62563,72.11782,-33.07051,1010.39575,10.38331,0.80804,272.40442,0.00462,1.01e-12,1
16.9,25,16,33.229,-81.667,-4.52791,1.67624,22.08293,54.97976,26.71231,1009.37823,9.25065,1.54631,370.98096,74.21907,0.0,0
15.9,8,42,33.255,-81.684,-5.86733,2.49408,20.45205,63.74317,-120.47424,1010.80432,9.66682,0.74897,324.29547,23.46767,3.54e-11,1
17.2,43,62,33.275,-81.649,-3.51046,0.81141,21.68071,61.5835,24.89941,1010.41443,10.09457,1.3841,307.05142,19.66331,0.0,0
14.6,23,46,33.259,-81.669,-5.00462,2.23785,19.47101,72.17001,86.71431,1011.98322,10.27312,1.33573,253.41345,15.50459,0.0,0
17.0,41,60,33.273,-81.651,-3.3163,-0.27141,21.85917,61.89273,107.22112,1011.70734,10.24564,1.60295,236.02011,-0.90803,0.0,0
16.3,60,41,33.254,-81.632,-4.77384,0.61359,20.59585,66.95875,-42.72362,1008.62073,10.26991,1.57951,274.82666,16.52169,0.0,0
13.3,44,65,33.278,-81.648,-5.45526,1.56773,17.76053,81.49471,-7.55304,1009.92999,10.42029,1.08286,129.60191,4.40907,0.0,0
17.4,11,52,33.265,-81.681,-4.99922,0.90121,21.94174,57.79412,-78.86079,1011.37891,9.61983,1.00022,565.01306,6.74151,2.46e-11,1
16.4,8,50,33.263,-81.684,-4.91274,-1.32948,21.16117,65.12738,1.02728,1011.97534,10.31585,1.8896,406.81625,-8.72347,4.31e-12,1
12.0,11,44,33.257,-81.681,-5.35677,1.92122,17.22528,86.39998,7.26074,1008.4776,10.68886,0.63822,35.06793,3.45568,0.0,0
17.5,9,55,33.268,-81.683,-5.35915,-1.41436,22.81573,54.37104,171.02844,1010.41931,9.56724,2.82585,576.64398,47.90055,1.34e-12,1
16.1,18,54,33.267,-81.674,-7.3042,0.54543,20.3079,68.2027,-55.26434,1012.14722,10.23544,0.83417,395.32544,59.36417,0.0,0
17.0,67,63,33.276,-81.625,-4.26669,-0.70294,20.86795,66.34032,-13.50836,1008.88446,10.34833,1.43735,435.62247,-6.11317,0.0,0
15.5,19,36,33.249,-81.673,-6.23191,1.65731,19.80866,68.24097,-88.23241,1009.33228,9.95086,0.55066,214.1586,17.64077,2.39e-11,1
13.5,11,43,33.256,-81.681,-5.92357,1.87669,18.2557,79.11067,15.83546,1010.61066,10.43482,1.17725,295.16901,-1.8076,1.01e-12,1
13.4,7,51,33.264,-81.685,-4.76443,2.04878,18.34463,78.7931,8.6362,1012.23358,10.43526,1.50572,228.91515,3.61309,4.36e-11,1
14.8,19,35,33.248,-81.673,-7.90139,1.04017,19.19605,73.71707,7.58483,1009.62323,10.33574,1.0468,209.00998,-9.7564,0.0,0
13.9,19,26,33.239,-81.673,-6.38168,5.27107,18.61093,75.74999,-7.26527,1011.64545,10.21062,0.72114,238.58838,18.46931,0.0,0
13.3,10,49,33.262,-81.682,-4.81871,1.12722,18.18739,79.99026,33.4972,1012.31909,10.48667,0.89123,207.48187,3.60228,4.32e-11,1
16.5,27,37,33.25,-81.665,-5.61091,1.33577,20.82804,61.14628,-130.26347,1008.44788,9.51868,0.68874,361.86395,3.1181,1.66e-10,1
16.7,31,35,33.248,-81.661,-5.78639,1.8835,21.17398,59.77133,-10.21313,1008.25116,9.51141,0.91458,318.26477,13.29732,7.64e-11,1
13.7,16,46,33.259,-81.676,-5.04385,1.48413,18.57836,77.45269,18.66104,1010.80267,10.42733,0.99673,153.65985,0.23106,3.21e-10,1
17.3,8,53,33.266,-81.684,-4.23148,-1.3598,22.09583,58.25211,-52.59847,1010.89441,9.79432,1.52733,407.19083,-40.7498,4.98e-12,1
15.1,27,48,33.261,-81.665,-5.9016,1.93897,19.48891,70.85686,-124.17336,1011.35077,10.10397,0.88543,197.78371,10.53425,0.0,0
16.7,17,36,33.249,-81.675,-6.57429,0.38753,21.24376,58.91901,39.39745,1008.81903,9.41131,0.82477,261.34006,27.44538,5.47e-11,1
14.4,49,45,33.258,-81.643,-4.32731,1.74835,18.95092,75.58781,-7.70123,1009.29816,10.43706,1.58935,196.1335,-1.21129,0.0,0
13.8,38,29,33.242,-81.654,-5.26123,1.06108,18.53417,77.396,-9.88845,1009.27423,10.40634,1.83127,201.99327,0.09042,0.0,0
17.6,61,36,33.249,-81.631,-4.52354,-0.18418,22.63947,54.89015,60.218,1007.74756,9.57876,2.18696,478.40298,11.87784,0.0,0
13.1,29,40,33.253,-81.663,-6.06248,2.36332,17.64114,82.60564,-20.67397,1009.2417,10.4887,0.89366,116.39204,5.91777,6.86e-10,1
17.6,41,29,33.242,-81.651,-4.77492,1.25578,22.73423,50.37511,83.85983,1007.7724,8.8427,2.0003,333.45938,86.39801,0.0,0
17.1,8,50,33.263,-81.684,-4.52835,1.11779,21.92864,58.22127,-56.36706,1011.50116,9.68192,1.42003,438.51144,75.33939,2.01e-12,1
14.8,18,41,33.254,-81.674,-6.5312,3.51604,19.1408,70.69367,-107.05624,1010.0224,9.87303,0.44191,311.30051,45.62512,1.31e-10,1
15.4,14,46,33.259,-81.678,-5.47418,0.6485,20.20752,69.81489,102.75789,1010.93787,10.42358,1.10993,215.32327,-3.45934,7.04e-12,1
17.4,39,68,33.281,-81.653,-6.46489,-1.02594,21.10012,63.49723,-44.60513,1008.90564,10.0507,0.75155,235.83307,-6.9475,0.0,0
16.5,14,68,33.281,-81.678,-6.52807,0.2538,20.45481,67.09674,7.71866,1008.73694,10.19868,1.45652,244.69795,-5.50314,0.0,0
14.4,32,53,33.266,-81.66,-5.58717,2.79075,18.83363,75.86699,-63.9083,1010.74817,10.38221,1.19577,298.61237,-0.00587,0.0,0
15.4,7,46,33.259,-81.685,-4.8835,2.12147,20.2539,67.50732,-1.654,1012.17804,10.09693,1.17933,292.89914,39.18317,5.94e-11,1
14.8,19,47,33.26,-81.673,-5.67393,1.48403,19.70424,71.6572,81.00684,1011.86688,10.35327,1.20031,205.89703,-2.01042,0.0,0
15.1,13,44,33.257,-81.679,-4.80639,1.2851,20.14387,69.48862,90.43481,1010.85107,10.33439,1.12949,136.56888,-16.49435,7.69e-11,1
13.5,10,48,33.261,-81.682,-6.70603,2.59271,18.23928,79.11856,-25.55286,1012.20599,10.40814,1.15877,311.7265,-5.01704,3.79e-10,1
15.4,8,52,33.265,-81.684,-4.50045,0.52442,20.10215,70.2374,-26.49842,1012.40643,10.40167,1.52746,328.49167,-8.86445,2.3e-12,1
14.7,28,41,33.254,-81.664,-7.18863,1.23436,19.05046,74.90406,-20.26724,1010.40204,10.39695,0.70661,306.76373,-6.2082,8.94e-13,1
15.6,22,26,33.239,-81.67,-4.54603,0.93357,20.51677,66.86998,75.21902,1011.48639,10.17379,1.62794,269.19028,-46.06964,0.0,0
12.3,49,48,33.261,-81.643,-5.95274,1.7283,16.94617,87.68318,-11.14449,1007.53699,10.66398,1.67919,34.08027,3.8286,0.0,0
17.5,22,47,33.26,-81.67,-4.5056,-0.28189,22.86521,54.59001,94.86495,1010.79596,9.63141,1.48246,289.92474,-2.38201,4.75e-11,1
12.9,34,39,33.252,-81.658,-5.88132,2.35429,17.46685,84.34306,-8.63653,1008.97375,10.59278,1.13029,89.48354,-0.75276,2.13e-09,1
17.9,64,40,33.253,-81.628,-5.47109,0.71125,22.63907,54.41383,-7.19968,1007.65179,9.49657,2.19801,538.08771,8.39516,0.0,0
13.4,18,43,33.256,-81.674,-5.52428,1.47112,18.0971,79.89542,37.40902,1010.07849,10.43735,0.94099,133.01398,3.92926,3.3e-11,1
14.9,79,46,33.259,-81.613,-3.60532,1.20484,18.94357,76.07635,25.08656,1008.93988,10.50358,1.74833,253.35388,5.57902,0.0,0
15.6,75,63,33.276,-81.617,-4.71406,0.82604,19.54014,74.43262,-8.21037,1010.7146,10.65526,1.63771,223.20345,15.62386,0.0,0
16.6,11,41,33.254,-81.681,-5.30091,0.63443,21.41515,59.57813,63.7732,1009.85999,9.60982,0.93312,251.96829,-46.23813,5.31e-12,1
15.2,64,40,33.253,-81.628,-4.2087,0.75404,19.57578,73.27945,-7.77965,1009.28003,10.52907,1.64855,267.7272,-0.97012,0.0,0
17.6,26,45,33.258,-81.666,-6.00187,-0.63058,22.14769,54.97985,-77.71852,1010.2121,9.28071,0.83029,472.88965,37.22356,1.05e-11,1
14.6,16,38,33.251,-81.676,-7.86812,2.16979,19.00511,73.5902,-14.53547,1009.95441,10.18963,0.8538,198.34378,10.41211,1.22e-11,1
17.4,24,44,33.257,-81.668,-4.04904,-2.199,22.53172,56.22851,146.70746,1009.99554,9.72444,2.12013,325.97556,-58.55435,1.18e-10,1
13.1,11,44,33.257,-81.681,-5.26621,1.64398,17.79435,82.24092,2.32042,1010.39093,10.53357,0.84148,219.18246,3.06478,1.66e-11,1
18.0,43,39,33.252,-81.649,-5.59451,-1.05155,22.91079,53.04408,69.08757,1007.66742,9.41503,1.60096,425.03992,7.02695,0.0,0
15.5,43,28,33.241,-81.649,-3.87802,1.03089,20.27587,69.11473,38.1741,1009.1123,10.3832,1.20043,260.37079,3.17773,0.0,0
17.2,13,45,33.258,-81.679,-3.52676,1.95976,21.9665,54.29858,-28.39251,1009.72882,9.06747,1.12926,299.508,28.42015,5.96e-11,1
12.7,74,35,33.248,-81.618,-5.0679,1.65119,17.10267,86.47801,-10.52507,1009.05743,10.60794,2.24483,152.9642,5.1224,0.0,0
12.8,24,43,33.256,-81.668,-5.25517,1.94185,17.59304,83.50589,11.80635,1010.04602,10.56175,0.85271,75.35343,2.94447,1.34e-09,1
16.7,5,64,33.277,-81.687,-6.18986,-0.22375,20.82605,61.84905,-59.35805,1009.51501,9.61633,1.05242,324.76151,55.61875,0.0,0
16.4,32,35,33.248,-81.66,-6.9849,0.43469,20.51195,64.97183,19.66239,1008.50806,9.91345,0.80116,332.49466,-22.25233,7.36e-11,1
13.4,50,11,33.224,-81.642,-4.39109,2.65221,18.38127,78.51929,-7.11789,1011.4668,10.43143,1.67178,261.36481,-1.10832,0.0,0
